"label","id","labelDiff","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu575","Zotu575","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","uncultured bacterium","Zotu575",0.00041053893115493
"Zotu576","Zotu576","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu576",0.000372812457296278
"Zotu577","Zotu577","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","GOUTB8","uncultured bacterium",NA,"Zotu577",0.000406686960751542
"Zotu579","Zotu579","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu579",0.000400630990752922
"Zotu58","Zotu58","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu58",0.00410141600846512
"Zotu580","Zotu580","other","Bacteria","Acidobacteria","Holophagae","Subgroup 23","uncultured bacterium",NA,NA,"Zotu580",0.000365422761347288
"Zotu581","Zotu581","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum","uncultured bacterium","Zotu581",0.000438390761603542
"Zotu582","Zotu582","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"Zotu582",0.000271757772092803
"Zotu588","Zotu588","other","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalispira","uncultured bacterium","Zotu588",0.000340282242884696
"Zotu589","Zotu589","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 8","uncultured bacterium","Zotu589",0.000357193554254148
"Zotu59","Zotu59","diff","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Acidiferrobacter",NA,"Zotu59",0.000940858680554308
"Zotu591","Zotu591","diff","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","uncultured bacterium","Zotu591",0.000229700158166594
"Zotu592","Zotu592","other","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","BSV26","uncultured bacterium",NA,"Zotu592",0.00042280474430292
"Zotu5941","Zotu5941","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","M20-Pitesti",NA,NA,"Zotu5941",0.00100707565163856
"Zotu5944","Zotu5944","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured bacterium","Zotu5944",0.000197338305822288
"Zotu595","Zotu595","other","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales",NA,NA,NA,"Zotu595",0.000356528860766422
"Zotu596","Zotu596","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","WCHB1-69","uncultured Bacteroidetes bacterium",NA,"Zotu596",0.000431019020062256
"Zotu597","Zotu597","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta 2","uncultured bacterium","Zotu597",0.000352397260525656
"Zotu60","Zotu60","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA,"Zotu60",0.00165950548675872
"Zotu600","Zotu600","other","Bacteria","Chlorobi","Chlorobia","Chlorobiales","OPB56","uncultured bacterium",NA,"Zotu600",0.000496801759594082
"Zotu605","Zotu605","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA,"Zotu605",0.000329453073383224
"Zotu608","Zotu608","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu608",0.000295292006114273
"Zotu609","Zotu609","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"Zotu609",0.000201463640590067
"Zotu61","Zotu61","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Family XIII","uncultured",NA,"Zotu61",0.00194637222098652
"Zotu610","Zotu610","other","Bacteria","Verrucomicrobia","OPB35 soil group",NA,NA,NA,NA,"Zotu610",0.000457769910825041
"Zotu611","Zotu611","diff","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","uncultured","uncultured bacterium","Zotu611",0.000394627769688686
"Zotu612","Zotu612","diff","Bacteria","Lentisphaerae","Oligosphaeria","Oligosphaerales","uncultured bacterium",NA,NA,"Zotu612",0.000445233216431521
"Zotu614","Zotu614","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured Cytophagales bacterium",NA,NA,NA,"Zotu614",0.000273710796952234
"Zotu615","Zotu615","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ideonella","uncultured beta proteobacterium","Zotu615",0.000170896795115464
"Zotu6206","Zotu6206","other","Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","uncultured","uncultured bacterium","Zotu6206",0.00388181329145658
"Zotu621","Zotu621","other","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA,"Zotu621",0.000253914354173314
"Zotu623","Zotu623","other","Bacteria","TA06","uncultured bacterium",NA,NA,NA,NA,"Zotu623",0.00035666190467719
"Zotu625","Zotu625","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Variibacter","uncultured bacterium","Zotu625",0.000231737185194117
"Zotu630","Zotu630","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","uncultured bacterium",NA,NA,"Zotu630",0.000124935138725657
"Zotu631","Zotu631","diff","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu631",0.000193305623300033
"Zotu633","Zotu633","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium","Zotu633",0.000354630702337087
"Zotu636","Zotu636","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA,"Zotu636",0.000423572809073902
"Zotu639","Zotu639","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu639",0.000287216566843772
"Zotu640","Zotu640","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 12","uncultured bacterium","Zotu640",0.000406983677720451
"Zotu643","Zotu643","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu643",0.000637544209078719
"Zotu645","Zotu645","other","Bacteria","Acidobacteria","Holophagae","TPD-58",NA,NA,NA,"Zotu645",0.000289875219854916
"Zotu647","Zotu647","other","Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Zotu647",0.000350566240292702
"Zotu648","Zotu648","other","Bacteria","Bacteroidetes","WCHB1-32","uncultured bacterium",NA,NA,NA,"Zotu648",0.000369292875476011
"Zotu649","Zotu649","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas",NA,"Zotu649",0.000371744665438748
"Zotu652","Zotu652","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu652",0.000375274335001219
"Zotu653","Zotu653","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Candidatus Solibacter",NA,"Zotu653",0.000323657237124722
"Zotu654","Zotu654","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu654",0.000289268494067155
"Zotu655","Zotu655","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu655",0.000342768147736956
"Zotu659","Zotu659","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 21","uncultured bacterium",NA,NA,"Zotu659",0.000289059229957099
"Zotu66","Zotu66","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R",NA,NA,NA,"Zotu66",0.00370698516255462
"Zotu663","Zotu663","other","Bacteria","Actinobacteria","MB-A2-108","uncultured bacterium",NA,NA,NA,"Zotu663",0.000246104284427013
"Zotu665","Zotu665","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu665",0.000370554445910962
"Zotu67","Zotu67","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R",NA,NA,NA,"Zotu67",0.00332664886839713
"Zotu671","Zotu671","other","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu671",0.000303671121777388
"Zotu672","Zotu672","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu672",0.000313026713451927
"Zotu675","Zotu675","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu675",0.000325495747283349
"Zotu6752","Zotu6752","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas",NA,"Zotu6752",0.000196786481513511
"Zotu677","Zotu677","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu677",0.000335140537068119
"Zotu679","Zotu679","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu679",0.000252723073139035
"Zotu68","Zotu68","other","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","uncultured","uncultured bacterium","Zotu68",0.000823217775707588
"Zotu689","Zotu689","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu689",0.000312400608947762
"Zotu69","Zotu69","other","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","uncultured","uncultured bacterium","Zotu69",0.00285691838585122
"Zotu693","Zotu693","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","uncultured",NA,NA,"Zotu693",0.000341797394545342
"Zotu694","Zotu694","other","Bacteria","Bacteroidetes","SB-5",NA,NA,NA,NA,"Zotu694",0.000292435709644901
"Zotu695","Zotu695","diff","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","uncultured bacterium","Zotu695",0.000218224812514615
"Zotu699","Zotu699","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu699",0.000464199912824458
"Zotu7","Zotu7","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA,"Zotu7",0.00759447142061258
"Zotu70","Zotu70","diff","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu70",0.00111391062163398
"Zotu700","Zotu700","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","Zotu700",0.000466827256308805
"Zotu701","Zotu701","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Methylocystis","uncultured bacterium","Zotu701",0.000256225544734471
"Zotu702","Zotu702","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium","Zotu702",0.000425906604894991
"Zotu703","Zotu703","other","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","uncultured",NA,"Zotu703",0.000254316465330149
"Zotu706","Zotu706","other","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,"Zotu706",0.000109956496723393
"Zotu709","Zotu709","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu709",0.000243108117172515
"Zotu711","Zotu711","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Family XII","Acidaminobacter","uncultured bacterium","Zotu711",0.000312267808401505
"Zotu714","Zotu714","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu714",0.000464285185701124
"Zotu716","Zotu716","diff","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium",NA,"Zotu716",0.000229405775496099
"Zotu7167","Zotu7167","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured",NA,"Zotu7167",0.000105294859768873
"Zotu72","Zotu72","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu72",0.00171041372177579
"Zotu720","Zotu720","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family",NA,NA,"Zotu720",0.000288286638471001
"Zotu725","Zotu725","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta 2",NA,"Zotu725",0.000306082567378226
"Zotu729","Zotu729","other","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalispira","uncultured bacterium","Zotu729",0.000292897474128283
"Zotu730","Zotu730","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu730",0.000428349927883837
"Zotu737","Zotu737","other","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiales Incertae Sedis","Aciditerrimonas","uncultured bacterium","Zotu737",0.000183391158207032
"Zotu739","Zotu739","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Methylocystis",NA,"Zotu739",0.000205213167564558
"Zotu74","Zotu74","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","Zotu74",0.0015633214210054
"Zotu740","Zotu740","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta 2","uncultured bacterium","Zotu740",0.000274513736032175
"Zotu745","Zotu745","other","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium",NA,"Zotu745",0.000246451189480853
"Zotu746","Zotu746","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured delta proteobacterium",NA,NA,"Zotu746",0.000305964387010571
"Zotu747","Zotu747","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu747",0.000243719997008688
"Zotu750","Zotu750","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Bryobacter","uncultured bacterium","Zotu750",0.000297426124693333
"Zotu752","Zotu752","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu752",0.000368371567204924
"Zotu759","Zotu759","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R","uncultured Syntrophaceae bacterium",NA,NA,"Zotu759",0.000407421194398771
"Zotu760","Zotu760","diff","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum","uncultured bacterium","Zotu760",0.000292105521072285
"Zotu766","Zotu766","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured bacterium","Zotu766",0.000248740409349363
"Zotu767","Zotu767","other","Bacteria","Proteobacteria","Betaproteobacteria","TRA3-20","uncultured beta proteobacterium",NA,NA,"Zotu767",0.000248141483655896
"Zotu77","Zotu77","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu77",0.00318130228848644
"Zotu773","Zotu773","other","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Blvii28 wastewater-sludge group","uncultured bacterium","Zotu773",0.000116197607619219
"Zotu774","Zotu774","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu774",0.000223186326186689
"Zotu775","Zotu775","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Sporacetigenium",NA,"Zotu775",0.000313075891585108
"Zotu778","Zotu778","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu778",0.000264511012083019
"Zotu779","Zotu779","other","Bacteria","Acidobacteria","Holophagae","Subgroup 10","ABS-19",NA,NA,"Zotu779",0.000220227237851563
"Zotu781","Zotu781","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","uncultured bacterium","Zotu781",0.000290352152100917
"Zotu783","Zotu783","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu783",0.000157817616097277
"Zotu785","Zotu785","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AKYH478","uncultured bacterium",NA,"Zotu785",0.000243595583095374
"Zotu79","Zotu79","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured bacterium",NA,"Zotu79",0.000775050199970316
"Zotu795","Zotu795","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA,"Zotu795",0.000317018505962363
"Zotu799","Zotu799","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 12","uncultured bacterium","Zotu799",0.000173722102949404
"Zotu800","Zotu800","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae",NA,NA,"Zotu800",0.00019213798753494
"Zotu807","Zotu807","other","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,"Zotu807",0.000143778878091813
"Zotu808","Zotu808","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae",NA,NA,"Zotu808",0.00018317157390195
"Zotu809","Zotu809","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu809",0.00040055928249067
"Zotu81","Zotu81","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu81",0.00234022891500729
"Zotu811","Zotu811","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R","uncultured Syntrophaceae bacterium",NA,NA,"Zotu811",0.000310600485294865
"Zotu813","Zotu813","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu813",0.000323910194493523
"Zotu815","Zotu815","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,"Zotu815",0.000253469916672709
"Zotu817","Zotu817","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu817",0.000283996994569614
"Zotu82","Zotu82","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu82",0.00294444954833717
"Zotu8276","Zotu8276","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured soil bacterium",NA,"Zotu8276",0.000241561884092958
"Zotu837","Zotu837","other","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","possible family 01",NA,NA,"Zotu837",0.000117429290554443
"Zotu838","Zotu838","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","alphaI cluster","uncultured bacterium",NA,"Zotu838",0.000221668436038114
"Zotu84","Zotu84","other","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu84",0.00238610692536444
"Zotu841","Zotu841","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu841",0.000306131498995622
"Zotu844","Zotu844","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu844",0.000268741211982047
"Zotu85","Zotu85","other","Bacteria","Bacteroidetes","SB-5","uncultured bacterium",NA,NA,NA,"Zotu85",0.00130888745597832
"Zotu852","Zotu852","other","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured bacterium",NA,NA,"Zotu852",0.000235873128950687
"Zotu858","Zotu858","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu858",0.00019387198889764
"Zotu86","Zotu86","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Bryobacter","uncultured bacterium","Zotu86",0.00226077634673414
"Zotu861","Zotu861","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu861",0.000239507755579455
"Zotu863","Zotu863","other","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","uncultured","uncultured bacterium","Zotu863",0.00023363162065583
"Zotu864","Zotu864","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","S0134 terrestrial group","uncultured Gemmatimonadetes bacterium",NA,NA,"Zotu864",0.000265426948343603
"Zotu866","Zotu866","other","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA,"Zotu866",0.000268995364872038
"Zotu868","Zotu868","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu868",0.000243522865697839
"Zotu87","Zotu87","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","WCHB1-69",NA,NA,"Zotu87",0.00240487331366449
"Zotu870","Zotu870","diff","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu870",0.000311951568777163
"Zotu871","Zotu871","other","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu871",0.000319378639186381
"Zotu874","Zotu874","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu874",0.000343413133291669
"Zotu876","Zotu876","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"Zotu876",0.00125289623613778
"Zotu877","Zotu877","other","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium",NA,"Zotu877",0.000225967228062747
"Zotu878","Zotu878","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu878",0.000137980519405694
"Zotu884","Zotu884","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Variibacter",NA,"Zotu884",0.000155445712218208
"Zotu888","Zotu888","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales",NA,NA,NA,"Zotu888",0.000243748413689341
"Zotu889","Zotu889","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu889",0.00025663739618603
"Zotu89","Zotu89","other","Bacteria","Chloroflexi","S085","uncultured bacterium",NA,NA,NA,"Zotu89",0.00156519866432427
"Zotu896","Zotu896","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu896",0.000304226879718401
"Zotu898","Zotu898","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","S0134 terrestrial group","uncultured bacterium",NA,NA,"Zotu898",0.000268378120655434
"Zotu900","Zotu900","other","Bacteria","Chloroflexi","SHA-26",NA,NA,NA,NA,"Zotu900",0.000234304823084013
"Zotu9076","Zotu9076","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Candidatus Accumulibacter",NA,"Zotu9076",0.000158199454104334
"Zotu909","Zotu909","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA,"Zotu909",0.000322515571886347
"Zotu91","Zotu91","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma",NA,"Zotu91",0.00112194867018649
"Zotu910","Zotu910","other","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","BSV26","uncultured bacterium",NA,"Zotu910",0.000236575541292604
"Zotu911","Zotu911","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfocapsa","uncultured bacterium","Zotu911",0.000235618001076629
"Zotu912","Zotu912","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured soil bacterium","Zotu912",0.000169342158113859
"Zotu919","Zotu919","other","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured bacterium",NA,NA,"Zotu919",0.000229303075662111
"Zotu92","Zotu92","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Leptospiraceae","Turneriella","uncultured organism","Zotu92",0.00041838863016803
"Zotu921","Zotu921","other","Bacteria","Chloroflexi","TK10","uncultured Chloroflexi bacterium",NA,NA,NA,"Zotu921",0.000194718350711228
"Zotu9243","Zotu9243","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured bacterium","Zotu9243",0.000291500629594876
"Zotu925","Zotu925","other","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu925",0.000244400134687033
"Zotu926","Zotu926","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales Incertae Sedis","uncultured","uncultured gamma proteobacterium","Zotu926",0.000269226356639165
"Zotu93","Zotu93","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu93",0.00242047596241832
"Zotu931","Zotu931","other","Bacteria","Chloroflexi","uncultured bacterium",NA,NA,NA,NA,"Zotu931",0.000221068133105412
"Zotu933","Zotu933","other","Bacteria","Chloroflexi","uncultured","uncultured bacterium",NA,NA,NA,"Zotu933",0.000210392386020478
"Zotu934","Zotu934","other","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","uncultured",NA,"Zotu934",0.000259352849207481
"Zotu938","Zotu938","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu938",0.000224521437055545
"Zotu942","Zotu942","other","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","BSV26","uncultured bacterium",NA,"Zotu942",0.000269655807462108
"Zotu944","Zotu944","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Bryobacter",NA,"Zotu944",0.000195815639182984
"Zotu945","Zotu945","other","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae",NA,NA,"Zotu945",0.000152427093020814
"Zotu95","Zotu95","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma",NA,"Zotu95",0.000903445408252633
"Zotu956","Zotu956","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomicrobium","uncultured bacterium","Zotu956",0.000254114921306433
"Zotu957","Zotu957","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu957",0.000211067039840344
"Zotu963","Zotu963","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","uncultured soil bacterium","Zotu963",0.000259284945828108
