"","logFC","logCPM","F","PValue","fdr","Experiment","Compartment","Variety","rel.TP1","rel.TP2","rel.TP3","rel.TP4","rel.Intact","rel.Defoliation","function_name"
"dark_thiosulfate_oxidation1",1.46292462683235,8.22376695963855,1.90816155716421,0.179248928964695,0.679652188991135,"Exp1","Root","MH63",52.5,25.1666666666667,2.5,8.66666666666667,7.58333333333333,36.8333333333333,"dark_thiosulfate_oxidation"
"dark_oxidation_of_sulfur_compounds1",-0.10362311446111,12.0479619843655,0.0702541179336517,0.793115167702824,1,"Exp1","Root","MH63",196.5,538.833333333333,436.666666666667,419,405.916666666667,389.583333333333,"dark_oxidation_of_sulfur_compounds"
"manganese_oxidation1",-0.347727013605765,13.2864189624914,1.31969142588268,0.261394843252696,0.776941429628854,"Exp1","Root","MH63",265.666666666667,817,1519.83333333333,1305.33333333333,1024.08333333333,929.833333333333,"manganese_oxidation"
"manganese_respiration1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"manganese_respiration"
"ligninolysis1",-2.72350429123181,4.51120035854263,5.67040699249934,0.0378607824496866,0.246095085922963,"Exp1","Root","MH63",0,0.333333333333333,0.833333333333333,0,0.583333333333333,0,"ligninolysis"
"fermentation1",-0.101764228114669,15.0809004520218,0.194189031885281,0.663195899259569,1,"Exp1","Root","MH63",3271.16666666667,3984.16666666667,2541.16666666667,3108.5,3166.08333333333,3286.41666666667,"fermentation"
"aerobic_chemoheterotrophy1",-0.364124338141213,17.0023572514397,1.3800373966944,0.251035421784868,0.776941429628854,"Exp1","Root","MH63",7559.5,11420.6666666667,16746.5,12417.1666666667,13372.25,10699.6666666667,"aerobic_chemoheterotrophy"
"invertebrate_parasites1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"invertebrate_parasites"
"human_pathogens_septicemia1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"human_pathogens_septicemia"
"human_pathogens_pneumonia1",-0.426957222313021,15.5470968949522,1.22780135846264,0.278260231269957,0.782908276660043,"Exp1","Root","MH63",5635.5,4623.83333333333,3767.33333333333,3649,4931.41666666667,3906.41666666667,"human_pathogens_pneumonia"
"human_pathogens_nosocomia1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"human_pathogens_nosocomia"
"human_pathogens_meningitis1",-1.69069132888436,4.65737877935149,1.69213666292559,0.212576781300941,0.773779483935427,"Exp1","Root","MH63",0,0,0.5,2.33333333333333,1.25,0.166666666666667,"human_pathogens_meningitis"
"human_pathogens_gastroenteritis1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"human_pathogens_gastroenteritis"
"human_pathogens_diarrhea1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"human_pathogens_diarrhea"
"human_pathogens_all1",-0.431608450998623,15.5749306001106,1.30123968399662,0.264672355148291,0.776941429628854,"Exp1","Root","MH63",5710.66666666667,4723.5,3845.5,3778.5,5038.25,3990.83333333333,"human_pathogens_all"
"fish_parasites1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"fish_parasites"
"human_gut1",-0.524903882756826,11.78556649853,0.276139720807439,0.603819059630007,1,"Exp1","Root","MH63",110.166666666667,601,14.3333333333333,57.6666666666667,305.75,85.8333333333333,"human_gut"
"human_associated1",-0.452867266923809,15.6755331689418,1.3468243474829,0.256670111435552,0.776941429628854,"Exp1","Root","MH63",5821.16666666667,5324.5,3859.5,3836,5344,4076.58333333333,"human_associated"
"mammal_gut1",-0.524903882756826,11.78556649853,0.276139720807439,0.603819059630007,1,"Exp1","Root","MH63",110.166666666667,601,14.3333333333333,57.6666666666667,305.75,85.8333333333333,"mammal_gut"
"animal_parasites_or_symbionts1",-0.452588890797174,15.6757665560724,1.34522698019493,0.256945195013519,0.776941429628854,"Exp1","Root","MH63",5821.16666666667,5325.16666666667,3860.66666666667,3838.16666666667,5344.58333333333,4078,"animal_parasites_or_symbionts"
"plant_pathogen1",-2.75242593918625,5.06323062425561,7.22201347907381,0.0140489892893117,0.126035963285074,"Exp1","Root","MH63",4.16666666666667,0.333333333333333,0.833333333333333,0,2.33333333333333,0.333333333333333,"plant_pathogen"
"oil_bioremediation1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"oil_bioremediation"
"aromatic_hydrocarbon_degradation1",-0.25630546235592,6.93974601152944,0.0550769748264927,0.816342683393246,1,"Exp1","Root","MH63",5.5,0.5,1.33333333333333,42,2.83333333333333,21.8333333333333,"aromatic_hydrocarbon_degradation"
"aromatic_compound_degradation1",0.346310532768143,10.3852646131394,0.621299815184249,0.43788956582083,0.926696523016176,"Exp1","Root","MH63",82,137.166666666667,93.5,250.833333333333,120.833333333333,160.916666666667,"aromatic_compound_degradation"
"aliphatic_non_methane_hydrocarbon_degradation1",-0.466150901046378,7.11090729245911,0.210126510642653,0.650582308198459,1,"Exp1","Root","MH63",5.5,1.66666666666667,2.83333333333333,46.1666666666667,5.75,22.3333333333333,"aliphatic_non_methane_hydrocarbon_degradation"
"hydrocarbon_degradation1",0.243662760114242,14.2829303000613,0.859061666476915,0.362760993032116,0.875030127454796,"Exp1","Root","MH63",1684.33333333333,2540.83333333333,1333.16666666667,2439,1630.25,2368.41666666667,"hydrocarbon_degradation"
"dark_iron_oxidation1",0.89580723743347,5.26244825135824,0.853539287505581,0.364282726571829,0.875030127454796,"Exp1","Root","MH63",3.16666666666667,1.83333333333333,1.33333333333333,1.66666666666667,1.58333333333333,2.41666666666667,"dark_iron_oxidation"
"iron_respiration1",0.0795801800952138,14.9741852081301,0.104778336080494,0.748830222318063,1,"Exp1","Root","MH63",4143.83333333333,2665.33333333333,3679.16666666667,3021.5,3324.91666666667,3430,"iron_respiration"
"nitrate_respiration1",1.12726236204018,14.6448661638088,10.9272319438525,0.00283576476229364,0.0860181977895737,"Exp1","Root","MH63",3420.16666666667,2825.5,1627.16666666667,1871.5,1477,3395.16666666667,"nitrate_respiration"
"nitrate_reduction1",0.391185452533087,15.5596651370552,1.11520546772713,0.300935312602262,0.805444513141347,"Exp1","Root","MH63",4694.83333333333,5532.33333333333,3359.83333333333,3647,3756,4861,"nitrate_reduction"
"nitrogen_respiration1",1.12726236204018,14.6448661638088,10.9272319438525,0.00283576476229364,0.0860181977895737,"Exp1","Root","MH63",3420.16666666667,2825.5,1627.16666666667,1871.5,1477,3395.16666666667,"nitrogen_respiration"
"fumarate_respiration1",-0.460556365597997,5.88175041838833,0.282803708378406,0.599509291210302,1,"Exp1","Root","MH63",6.5,3.83333333333333,2.66666666666667,3.16666666666667,4.66666666666667,3.41666666666667,"fumarate_respiration"
"intracellular_parasites1",0.512265844370438,15.4146115770515,0.735021220378817,0.39931057830077,0.909899084837831,"Exp1","Root","MH63",11060.8333333333,270.333333333333,2042.83333333333,3050,2548.33333333333,5663.66666666667,"intracellular_parasites"
"chlorate_reducers1",1.35131860548699,14.1689260860131,11.2000382792872,0.00256092894820969,0.0860181977895737,"Exp1","Root","MH63",2347.66666666667,2384.33333333333,1085.16666666667,1294.33333333333,930.333333333333,2625.41666666667,"chlorate_reducers"
"predatory_or_exoparasitic1",0.00283667741996324,14.4845246117029,0.000152833488261283,0.990233325787778,1,"Exp1","Root","MH63",1702.5,2310,2554.83333333333,2920,2169.66666666667,2574,"predatory_or_exoparasitic"
"chloroplasts1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"chloroplasts"
"cyanobacteria1",0.232371823145738,9.75190081165193,0.452247192973463,0.507366824736212,1,"Exp1","Root","MH63",66.5,80.6666666666667,84.3333333333333,134.833333333333,81.75,101.416666666667,"cyanobacteria"
"anoxygenic_photoautotrophy_H2_oxidizing1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"anoxygenic_photoautotrophy_H2_oxidizing"
"anoxygenic_photoautotrophy_S_oxidizing1",-0.210953110307248,12.4055017841276,0.330391889323043,0.570505896762718,1,"Exp1","Root","MH63",364.666666666667,447.833333333333,798.833333333333,824.166666666667,634.333333333333,583.416666666667,"anoxygenic_photoautotrophy_S_oxidizing"
"anoxygenic_photoautotrophy_Fe_oxidizing1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"anoxygenic_photoautotrophy_Fe_oxidizing"
"anoxygenic_photoautotrophy1",-0.210953110307248,12.4055017841276,0.330391889323043,0.570505896762718,1,"Exp1","Root","MH63",364.666666666667,447.833333333333,798.833333333333,824.166666666667,634.333333333333,583.416666666667,"anoxygenic_photoautotrophy"
"oxygenic_photoautotrophy1",0.232371823145738,9.75190081165193,0.452247192973463,0.507366824736212,1,"Exp1","Root","MH63",66.5,80.6666666666667,84.3333333333333,134.833333333333,81.75,101.416666666667,"oxygenic_photoautotrophy"
"photoautotrophy1",-0.132814409243647,12.6135969193614,0.159485369353263,0.692982651277061,1,"Exp1","Root","MH63",431.166666666667,528.333333333333,883.333333333333,959,716.083333333333,684.833333333333,"photoautotrophy"
"aerobic_anoxygenic_phototrophy1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"aerobic_anoxygenic_phototrophy"
"photoheterotrophy1",-0.436528330956509,11.6294931546045,0.688204141527652,0.414536503940298,0.92006882581871,"Exp1","Root","MH63",159.333333333333,527.333333333333,158,282.166666666667,323.333333333333,240.083333333333,"photoheterotrophy"
"phototrophy1",-0.435095097032949,13.1975031953394,2.53539416241258,0.123740091216755,0.553089947613153,"Exp1","Root","MH63",588.666666666667,1054.83333333333,1038.33333333333,1235.83333333333,1036.91666666667,921.916666666667,"phototrophy"
"plastic_degradation1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"plastic_degradation"
"ureolysis1",-1.01122636541367,11.7799200990287,6.42244705694523,0.0178236571927303,0.126035963285074,"Exp1","Root","MH63",221.5,383.333333333333,203,536.666666666667,430.916666666667,241.333333333333,"ureolysis"
"reductive_acetogenesis1",7.13374711076047e-17,4.25546722492912,0,1,1,"Exp1","Root","MH63",0,0,0,0,0,0,"reductive_acetogenesis"
"chemoheterotrophy1",-0.287674371129523,17.5406451707666,1.19862733867561,0.283911792634961,0.782908276660043,"Exp1","Root","MH63",12829.8333333333,18482.3333333333,21018.8333333333,18736.5,18663.8333333333,16869.9166666667,"chemoheterotrophy"
"methanotrophy2",0.560402166015954,14.5721112171655,9.1460164013425,0.00569664017579915,0.130934146873096,"Exp2","Root","NIP",3251.16666666667,2614.16666666667,2803.16666666667,1433.66666666667,2343.41666666667,2707.66666666667,"methanotrophy"
"acetoclastic_methanogenesis2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"acetoclastic_methanogenesis"
"methanogenesis_by_disproportionation_of_methyl_groups2",-2.31781587505784,4.43898786983715,5.07291308805137,0.0438195672881192,0.332298385268237,"Exp2","Root","NIP",0.666666666666667,0,0.333333333333333,0.166666666666667,0.583333333333333,0,"methanogenesis_by_disproportionation_of_methyl_groups"
"methanogenesis_using_formate2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"methanogenesis_using_formate"
"methanogenesis_by_CO2_reduction_with_H22",-0.119280352414426,5.07468990672574,0.035751036612488,0.851557388853541,1,"Exp2","Root","NIP",1.5,2,1.16666666666667,1.5,1.75,1.33333333333333,"methanogenesis_by_CO2_reduction_with_H2"
"methanogenesis_by_reduction_of_methyl_compounds_with_H22",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"methanogenesis_by_reduction_of_methyl_compounds_with_H2"
"hydrogenotrophic_methanogenesis2",-0.119280352414426,5.07468990672574,0.035751036612488,0.851557388853541,1,"Exp2","Root","NIP",1.5,2,1.16666666666667,1.5,1.75,1.33333333333333,"hydrogenotrophic_methanogenesis"
"methanogenesis2",-0.152637063241275,6.04633039689062,0.0736942430086002,0.788261393365484,1,"Exp2","Root","NIP",7.33333333333333,4.5,2.66666666666667,4.83333333333333,5.66666666666667,4,"methanogenesis"
"methanol_oxidation2",-0.26157699222555,13.0413494813374,2.04841472169984,0.164749308302242,0.651834219804523,"Exp2","Root","NIP",1132.83333333333,1192.83333333333,660.166666666667,637.666666666667,1050,761.75,"methanol_oxidation"
"methylotrophy2",0.33158654145159,14.9999405268507,4.22354314245834,0.050457629326677,0.34614353976748,"Exp2","Root","NIP",4383.66666666667,3806.83333333333,3463,2071.5,3393.41666666667,3469.08333333333,"methylotrophy"
"aerobic_ammonia_oxidation2",0.191106826631644,12.0016540423818,0.725092193195586,0.402562933253799,0.970003250846786,"Exp2","Root","NIP",575.833333333333,442.5,330.666666666667,325.666666666667,427.333333333333,410,"aerobic_ammonia_oxidation"
"aerobic_nitrite_oxidation2",-0.415543380951105,14.41148620255,7.07858943591409,0.0134273118689809,0.203647563346211,"Exp2","Root","NIP",2158.5,2672.66666666667,1688.66666666667,2566.66666666667,2755.33333333333,1787.91666666667,"aerobic_nitrite_oxidation"
"nitrification2",-0.336252516511742,14.6591992921723,5.38637286295549,0.0287434579372932,0.265265313279137,"Exp2","Root","NIP",2734.33333333333,3115,2019,2892.16666666667,3182.5,2197.75,"nitrification"
"sulfate_respiration2",-0.317288337206977,13.0830985902145,5.15441587418517,0.0320650378689067,0.265265313279137,"Exp2","Root","NIP",868.333333333333,1255.66666666667,816.5,761.333333333333,1106.75,744.166666666667,"sulfate_respiration"
"sulfur_respiration2",-0.56969487316164,7.25294633243445,2.74104464056709,0.110303265630105,0.4706591531363,"Exp2","Root","NIP",17,18.1666666666667,9.16666666666667,11.8333333333333,18.1666666666667,9.91666666666667,"sulfur_respiration"
"dark_sulfite_oxidation2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"dark_sulfite_oxidation"
"sulfite_respiration2",-0.253328402522795,10.130026248287,1.43809140814326,0.241692989508234,0.916419251885388,"Exp2","Root","NIP",130.5,118.5,121.333333333333,96.5,134.666666666667,98.75,"sulfite_respiration"
"thiosulfate_respiration2",-0.0828707763893491,5.84235217018633,0.0143819897425196,0.905739325552162,1,"Exp2","Root","NIP",5.5,6.66666666666667,0,4.16666666666667,4.75,3.41666666666667,"thiosulfate_respiration"
"respiration_of_sulfur_compounds2",-0.317354886112264,13.1074135497401,5.3169675980557,0.0296953672597201,0.265265313279137,"Exp2","Root","NIP",887,1276.16666666667,825.833333333333,774,1126.16666666667,755.333333333333,"respiration_of_sulfur_compounds"
"arsenate_detoxification2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"arsenate_detoxification"
"arsenate_respiration2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"arsenate_respiration"
"dissimilatory_arsenate_reduction2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"dissimilatory_arsenate_reduction"
"arsenite_oxidation_detoxification2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"arsenite_oxidation_detoxification"
"arsenite_oxidation_energy_yielding2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"arsenite_oxidation_energy_yielding"
"dissimilatory_arsenite_oxidation2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"dissimilatory_arsenite_oxidation"
"anammox2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"anammox"
"nitrate_denitrification2",-0.0197672820655716,6.54097078656914,0.00151640383681538,0.96924674952558,1,"Exp2","Root","NIP",7.33333333333333,16.3333333333333,4.66666666666667,4.16666666666667,8.91666666666667,7.33333333333333,"nitrate_denitrification"
"nitrite_denitrification2",-0.0197672820655716,6.54097078656914,0.00151640383681538,0.96924674952558,1,"Exp2","Root","NIP",7.33333333333333,16.3333333333333,4.66666666666667,4.16666666666667,8.91666666666667,7.33333333333333,"nitrite_denitrification"
"nitrous_oxide_denitrification2",-0.0197672820655716,6.54097078656914,0.00151640383681538,0.96924674952558,1,"Exp2","Root","NIP",7.33333333333333,16.3333333333333,4.66666666666667,4.16666666666667,8.91666666666667,7.33333333333333,"nitrous_oxide_denitrification"
"denitrification2",-0.0197672820655716,6.54097078656914,0.00151640383681538,0.96924674952558,1,"Exp2","Root","NIP",7.33333333333333,16.3333333333333,4.66666666666667,4.16666666666667,8.91666666666667,7.33333333333333,"denitrification"
"chitinolysis2",0.592425648844474,12.9405178528247,1.16801614080183,0.290126423755754,0.970003250846786,"Exp2","Root","NIP",993.333333333333,595.166666666667,796.166666666667,725,624.333333333333,930.5,"chitinolysis"
"knallgas_bacteria2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"knallgas_bacteria"
"dark_hydrogen_oxidation2",-0.00457292448133434,11.96058710828,0.000748668821603835,0.97838843364173,1,"Exp2","Root","NIP",458.833333333333,537.666666666667,321.166666666667,330.666666666667,444.333333333333,379.833333333333,"dark_hydrogen_oxidation"
"nitrogen_fixation2",0.996453463303955,16.0715069113542,3.76786552388521,0.0636015924332547,0.34614353976748,"Exp2","Root","NIP",4645.5,3833.16666666667,6061,6044.66666666667,3959.25,6332.91666666667,"nitrogen_fixation"
"nitrate_ammonification2",-1.04296071940967,4.80721632779149,0.836085187635462,0.374986527192561,0.970003250846786,"Exp2","Root","NIP",1.83333333333333,2,0,0,1.41666666666667,0.5,"nitrate_ammonification"
"nitrite_ammonification2",-1.04296071940967,4.80721632779149,0.836085187635462,0.374986527192561,0.970003250846786,"Exp2","Root","NIP",1.83333333333333,2,0,0,1.41666666666667,0.5,"nitrite_ammonification"
"nitrite_respiration2",-0.106795067021892,6.75419898161209,0.0408638623038455,0.841437137218326,1,"Exp2","Root","NIP",8.83333333333333,20.8333333333333,5.5,4.16666666666667,11.5833333333333,8.08333333333333,"nitrite_respiration"
"cellulolysis2",0.297618130607114,8.93451212241182,1.30363310166421,0.264370523422988,0.962308705259678,"Exp2","Root","NIP",67.3333333333333,67.1666666666667,39.8333333333333,27.3333333333333,50.5833333333333,50.25,"cellulolysis"
"xylanolysis2",-1.10454856279286,7.88403302432515,7.2382091886837,0.0125344859180428,0.203647563346211,"Exp2","Root","NIP",40,24.3333333333333,20.3333333333333,7.5,33.8333333333333,12.25,"xylanolysis"
"dark_sulfide_oxidation2",0.0735198269120984,11.6064129574626,0.0820924079166247,0.776842995233166,1,"Exp2","Root","NIP",450.166666666667,383.833333333333,236.5,213.166666666667,342.583333333333,299.25,"dark_sulfide_oxidation"
"dark_sulfur_oxidation2",-0.033196865777744,4.44640162503037,0.000941139609016399,0.975930891481251,1,"Exp2","Root","NIP",0.666666666666667,0,0.5,0,0.333333333333333,0.25,"dark_sulfur_oxidation"
"dark_thiosulfate_oxidation2",0.425522151200171,6.69629104357432,1.12661151593248,0.298647263717889,0.970003250846786,"Exp2","Root","NIP",8,1.5,13.3333333333333,11.5,7.83333333333333,9.33333333333333,"dark_thiosulfate_oxidation"
"dark_oxidation_of_sulfur_compounds2",1.04047909933819,13.2461101744081,19.494464063982,0.000169675209056905,0.00772022201208919,"Exp2","Root","NIP",823.166666666667,822,1650.66666666667,473.166666666667,666.666666666667,1217.83333333333,"dark_oxidation_of_sulfur_compounds"
"manganese_oxidation2",-0.118605642309952,15.833711495636,0.112612896907002,0.739989054086037,1,"Exp2","Root","NIP",4265.33333333333,3170.5,5424.5,8421.5,6179.83333333333,4461.08333333333,"manganese_oxidation"
"manganese_respiration2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"manganese_respiration"
"ligninolysis2",2.82375139220183,4.50475122711235,7.28367174900673,0.0223641243197558,0.254391914137222,"Exp2","Root","NIP",1,0,0,0.5,0,0.75,"ligninolysis"
"fermentation2",0.153410649534391,14.7931655295801,0.765100945507522,0.39006397059137,0.970003250846786,"Exp2","Root","NIP",2632.83333333333,3596.66666666667,2031,3291.83333333333,2858.16666666667,2918,"fermentation"
"aerobic_chemoheterotrophy2",0.537090684224086,17.6813242514856,2.80937436187752,0.106179941491392,0.4706591531363,"Exp2","Root","NIP",16049.8333333333,12787.8333333333,18374.1666666667,21827.6666666667,16209,18310.75,"aerobic_chemoheterotrophy"
"invertebrate_parasites2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"invertebrate_parasites"
"human_pathogens_septicemia2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"human_pathogens_septicemia"
"human_pathogens_pneumonia2",0.0403680493119794,15.2077807395135,0.105807809196446,0.747675344107778,1,"Exp2","Root","NIP",4100.33333333333,5753,3546.66666666667,2769.5,4274.75,3810,"human_pathogens_pneumonia"
"human_pathogens_nosocomia2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"human_pathogens_nosocomia"
"human_pathogens_meningitis2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"human_pathogens_meningitis"
"human_pathogens_gastroenteritis2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"human_pathogens_gastroenteritis"
"human_pathogens_diarrhea2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"human_pathogens_diarrhea"
"human_pathogens_all2",0.0966616061600775,15.2800573655103,0.565576597661509,0.459045428428935,1,"Exp2","Root","NIP",4186,5938.66666666667,3864.66666666667,2924,4411.58333333333,4045.08333333333,"human_pathogens_all"
"fish_parasites2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"fish_parasites"
"human_gut2",1.00796427126698,8.14004777726558,3.73577796425187,0.0646641777587601,0.34614353976748,"Exp2","Root","NIP",14.5,34.6666666666667,45.8333333333333,12.5,18.5,35.25,"human_gut"
"human_associated2",0.103917511938251,15.2896018280183,0.655710357782928,0.42572012604556,0.970003250846786,"Exp2","Root","NIP",4200.5,5973.66666666667,3910.5,2936.66666666667,4430.16666666667,4080.5,"human_associated"
"mammal_gut2",1.00796427126698,8.14004777726558,3.73577796425187,0.0646641777587601,0.34614353976748,"Exp2","Root","NIP",14.5,34.6666666666667,45.8333333333333,12.5,18.5,35.25,"mammal_gut"
"animal_parasites_or_symbionts2",0.103759290982729,15.2898094721228,0.653832608144875,0.426375055317268,0.970003250846786,"Exp2","Root","NIP",4200.83333333333,5974.83333333333,3911.16666666667,2937.16666666667,4431.08333333333,4080.91666666667,"animal_parasites_or_symbionts"
"plant_pathogen2",2.82375139220183,4.50475122711235,7.28367174900673,0.0223641243197558,0.254391914137222,"Exp2","Root","NIP",1,0,0,0.5,0,0.75,"plant_pathogen"
"oil_bioremediation2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"oil_bioremediation"
"aromatic_hydrocarbon_degradation2",-0.0800398998995375,4.67426877530846,0.00837088427698793,0.928011570568553,1,"Exp2","Root","NIP",0,1.5,0.333333333333333,0.833333333333333,0.75,0.583333333333333,"aromatic_hydrocarbon_degradation"
"aromatic_compound_degradation2",0.0362778695885562,9.34327835710924,0.0201969505943199,0.888127656816088,1,"Exp2","Root","NIP",71.5,99.1666666666667,42.3333333333333,47,71.4166666666667,58.5833333333333,"aromatic_compound_degradation"
"aliphatic_non_methane_hydrocarbon_degradation2",0.284936958234997,4.93870080849691,0.139914794065099,0.712302509693993,1,"Exp2","Root","NIP",0,3.83333333333333,0.333333333333333,0.833333333333333,1.25,1.25,"aliphatic_non_methane_hydrocarbon_degradation"
"hydrocarbon_degradation2",0.559603872557921,14.5732679963509,9.12028404165116,0.00575534711530091,0.130934146873096,"Exp2","Root","NIP",3252.5,2619.5,2803.83333333333,1435.16666666667,2346.25,2709.25,"hydrocarbon_degradation"
"dark_iron_oxidation2",-2.54142173045199,4.47393431063903,4.66809284438788,0.0560632638866981,0.34614353976748,"Exp2","Root","NIP",0,0.333333333333333,1,0,0.666666666666667,0,"dark_iron_oxidation"
"iron_respiration2",-0.845832070163289,14.040672878253,27.9649097721196,1.77199381064065e-05,0.00161251436768299,"Exp2","Root","NIP",1801.5,2679.16666666667,1352.16666666667,1517.66666666667,2454.75,1220.5,"iron_respiration"
"nitrate_respiration2",0.359413523860608,11.9591274448113,1.03830231802136,0.317978098308586,0.970003250846786,"Exp2","Root","NIP",274.333333333333,558.166666666667,507.833333333333,282.833333333333,388.583333333333,423,"nitrate_respiration"
"nitrate_reduction2",0.360804421607058,13.2827095901857,2.68561099628012,0.113785729329655,0.4706591531363,"Exp2","Root","NIP",1120,1595.83333333333,1011.16666666667,584.166666666667,1067,1088.58333333333,"nitrate_reduction"
"nitrogen_respiration2",0.359413523860608,11.9591274448113,1.03830231802136,0.317978098308586,0.970003250846786,"Exp2","Root","NIP",274.333333333333,558.166666666667,507.833333333333,282.833333333333,388.583333333333,423,"nitrogen_respiration"
"fumarate_respiration2",-0.736153332441854,5.07888833632551,0.707509962598622,0.408246443715701,0.970003250846786,"Exp2","Root","NIP",1.83333333333333,3.66666666666667,0.333333333333333,0.5,2.25,0.916666666666667,"fumarate_respiration"
"intracellular_parasites2",-0.148266529585542,12.4239929593962,0.804334238486145,0.378357285709181,0.970003250846786,"Exp2","Root","NIP",626.333333333333,782.833333333333,712.666666666667,246,696.666666666667,487.25,"intracellular_parasites"
"chlorate_reducers2",-0.610033595858821,10.578719435546,2.94793742360842,0.0983550772038117,0.4706591531363,"Exp2","Root","NIP",170.5,273.5,130.333333333333,96.8333333333333,215.5,120.083333333333,"chlorate_reducers"
"predatory_or_exoparasitic2",0.103154234410228,13.7617430878961,0.471692783201609,0.498531905806909,1,"Exp2","Root","NIP",1753.5,1840.66666666667,1490.83333333333,914.666666666667,1556.5,1443.33333333333,"predatory_or_exoparasitic"
"chloroplasts2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"chloroplasts"
"cyanobacteria2",-0.136769092920127,7.93284692357711,0.244142952401531,0.625543965263332,1,"Exp2","Root","NIP",26.8333333333333,26.5,29.1666666666667,12,26.8333333333333,20.4166666666667,"cyanobacteria"
"anoxygenic_photoautotrophy_H2_oxidizing2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"anoxygenic_photoautotrophy_H2_oxidizing"
"anoxygenic_photoautotrophy_S_oxidizing2",-0.196823905540612,12.3894232415,0.871454915674764,0.359483252311679,0.970003250846786,"Exp2","Root","NIP",671.833333333333,358.333333333333,797,383.5,606.416666666667,498.916666666667,"anoxygenic_photoautotrophy_S_oxidizing"
"anoxygenic_photoautotrophy_Fe_oxidizing2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"anoxygenic_photoautotrophy_Fe_oxidizing"
"anoxygenic_photoautotrophy2",-0.194640332778055,12.3902331071848,0.854632685796333,0.364084003401353,0.970003250846786,"Exp2","Root","NIP",671.833333333333,358.333333333333,797,384,606.416666666667,499.166666666667,"anoxygenic_photoautotrophy"
